"sample_id","Rmax","Rmin","Rmean","Rsd","Rcv","Rhom","Gmax","Gmin","Gmean","Gsd","Gcv","Ghom","Bmax","Bmin","Bmean","Bsd","Bcv","Bhom","NIRmax","NIRmin","NIRmean","NIRsd","NIRcv","NIRhom","NDVImax","NDVImin","NDVImean","NDVIsd","NDVIcv","NDVIhom","file_name","area","rdnbr","date","weather","prev_fire","elev_m","slope_deg","aspect_deg"
82,156,13,58.3481646273637,32.7116032030392,56.0627800582066,0.489040547299701,152,25,73.3312013348165,31.3242654753294,42.7161493404542,0.482974907457525,132,32,60.1543381535039,18.083067040226,30.0611187743119,0.620885328623104,187,24,111.834816462736,45.0188521196328,40.2547735522356,0.453753055571339,0.708333333333333,-0.146198830409357,0.334048131340298,0.141371727445562,42.3207658364492,0.524161663446759,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899,101,"824","extreme","none",2087.14256634918,7.45803377585554,121.203540281431
86,103,11,27.4762301918265,17.1904306495816,62.5647351531338,0.747985180245242,128,24,43.5537948290242,22.6465615964418,51.9967586873742,0.647854794595175,95,28,43.4678899082569,10.9899279057627,25.2828649583818,0.764572698080676,174,18,57.6624965248818,43.271012213635,75.0418639868692,0.579959033634544,0.692307692307692,-0.111111111111111,0.304619351629051,0.138998571817117,45.6302500395252,0.49357617413413,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899.25,70,"822","extreme","none",2230.42807131447,37.3966140753462,288.767295673596
89,104,11,31.7474972191324,19.1653860992258,60.3681794723521,0.652917133993879,128,24,48.5711902113459,24.9245692376926,51.3155414335932,0.565044978304262,104,30,47.0283648498331,12.7525405228642,27.116699812091,0.69770940420367,181,21,69.8342602892102,47.7901335221761,68.4336503662514,0.4728211616901,0.699115044247788,-0.0638297872340425,0.333151044622467,0.142984021651221,42.9186772664194,0.475590679872777,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899,797,"822","extreme","none",2222.93755859375,39.0355816362872,284.257821310598
92,145,13,50.866870483602,31.9836594319559,62.8771912403506,0.549504432711994,140,23,64.7373540856031,30.6583530553851,47.3580570111733,0.521530508439523,128,28,53.1631461923291,17.4200364059948,32.76712845958,0.67098169022446,182,22,103.206225680934,49.1801536391139,47.6523129439461,0.451199147899634,0.738317757009346,-0.0540540540540541,0.35146928220048,0.166574613725434,47.3937900582785,0.530611045424909,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899.5,626,"822","extreme","none",2221.63356021891,12.0753012411889,101.241355774051
95,133,14,46.5605892162312,23.2688789166093,49.9754820725028,0.454584814014338,132,27,63.6659255141745,25.4595813295444,39.9893367196493,0.41892429686987,124,31,57.2951639799889,14.8324957126841,25.8878667628293,0.601008484649467,179,25,96.4052251250695,40.2807605052348,41.7827565393653,0.31896750196713,0.689655172413793,-0.167567567567568,0.348048183793446,0.147773078117327,42.4576495434395,0.44565854856824,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899.5,1234,"822","extreme","none",2070.43601917827,5.74632100653743,230.451972341485
98,141,11,42.7308868501529,25.5981474974924,59.9054908157162,0.5445452959053,136,21,58.0239088128996,27.4433177790807,47.2965685017408,0.523149632970887,122,23,50.1203780928552,16.5447019460051,33.009930442571,0.635544622746814,174,15,84.0945232137893,44.2850317019654,52.6610176377144,0.45038016079403,0.680672268907563,-0.25,0.318918901582332,0.154051381569717,48.3042493892283,0.487775542710253,"data/NAIP/FlaggRanch2015/m_4411059_sw_12_h_20150924.tif",899.25,59,"911","extreme","none",2275.6984967041,5.18351884591135,141.493174002993
19,142,12,44.5575,22.8882185125805,51.3678247491006,0.558326361169591,142,22,61.2894444444444,25.3180513260348,41.3089913859217,0.52399018627245,133,25,49.1716666666667,16.1959032652858,32.9374706272971,0.66793210406934,194,27,109.568333333333,41.4920165595416,37.8686207020352,0.405810218139912,0.720930232558139,-0.102040816326531,0.429980441308774,0.126409002494117,29.3987796536404,0.576047276285464,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",900,358,"826","moderate","none",2493.52492913225,24.2146749460169,98.9510765838067
23,118,11,31.1044444444444,16.8896910582308,54.2999283861103,0.609580381276911,127,19,44.635,20.4830820885856,45.8901805502085,0.571385670583937,137,21,40.4675,15.7875429445376,39.0128941608391,0.633452208631831,176,18,67.0891666666667,39.9728943222102,59.5817421921723,0.432870367506044,0.67479674796748,-0.189189189189189,0.335577638943338,0.167054070942091,49.7810496158529,0.463159560153402,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",900,768,"830","moderate","none",2672.154311413,23.5381900986782,290.302406761149
28,147,11,45.5458843159066,24.4056665316921,53.5847901479181,0.550207399652923,137,22,55.7249721913237,24.6036226371216,44.1518796144905,0.547517221258747,120,25,46.6751946607341,17.4320746318515,37.3476206335276,0.65821911172206,173,26,91.6398776418243,39.6309703199006,43.2464243075475,0.422043039597997,0.670212765957447,-0.0825688073394495,0.33928907638569,0.133911911712522,39.4683828725145,0.543897436908626,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",899,161,"909","moderate","none",2686.39872757581,13.9839358857334,81.7479820452098
32,188,19,72.6106170094497,45.0058887026155,61.9825179240088,0.521222719300374,187,27,81.8054474708171,41.6797226580668,50.9498131807609,0.512818500084827,182,29,71.4102279043913,37.9538535175855,53.1490440954769,0.60008649811656,178,23,109.228738187882,41.8878944843136,38.3487854746276,0.438909812635685,0.627906976744186,-0.273504273504274,0.232301116914657,0.173165005302983,74.5433373730186,0.581540826789696,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",899.5,640,"829","moderate","none",2540.11130674987,19.488635611101,104.813269921218
43,168,16,54.032545201669,24.1724305229678,44.7367978553435,0.55523524663131,160,25,66.401668984701,24.3791922895452,36.7147282023321,0.540726686561356,136,28,55.242280945758,17.71599333791,32.0696268050648,0.650233545710779,179,34,113.238108484006,37.2489339057,32.8943448494297,0.46308900227926,0.706422018348624,-0.129032258064516,0.357670034316487,0.12910485377986,36.096077779225,0.568659621822246,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",898.75,1044,"827","moderate","none",2532.13563160328,17.6353416322526,120.031933070501
45,132,10,32.9369269241456,19.1919930324319,58.2689243493525,0.571181559553902,123,19,45.757710475132,21.865122472761,47.7845640564644,0.563725414409703,128,21,40.996110030564,16.7102630749663,40.7606064636577,0.652501479074418,178,16,67.5926646290636,39.8895182336163,59.0145668210046,0.435349845442574,0.716981132075472,-0.117647058823529,0.324184101083215,0.167816180883234,51.7657035994362,0.471213185481705,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",899.75,109,"917","moderate","none",2652.0338611221,19.8967863144683,41.9050244226841
91,181,12,70.5848164627364,42.8423156958222,60.6962202961026,0.502082364097865,179,21,77.7769744160178,37.382781595277,48.0640727875604,0.542353512641702,170,22,59.2850389321468,25.2596355709638,42.6070995751121,0.649904171687689,204,26,122.385984427141,46.9870524989119,38.3925109716172,0.446294595609942,0.753846153846154,-0.0340136054421769,0.313327066976823,0.177798731878473,56.7454109834772,0.573748645095349,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",899,653,"911","extreme","none",2617.91321472168,16.3886393298197,59.5239228968747
94,146,11,34.1765850945495,21.2839787635429,62.2764934081645,0.585195599981711,143,21,47.5216907675195,22.0074415794629,46.3103084591947,0.566327687834758,139,27,48.7385984427141,16.1241039042116,33.0828222792729,0.623654631094413,173,12,50.1273637374861,34.357774272568,68.5409558988531,0.509540437026897,0.634408602150538,-0.272727272727273,0.158162911299602,0.168111724380953,106.290231382062,0.456483987010635,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",899,780,"824","extreme","none",2407.92775421112,30.8798824769802,313.441958146377
100,92,7,25.339916550765,13.4583863875105,53.1114076897155,0.65159110386094,119,19,39.9440890125174,18.0453716327892,45.1765757560131,0.661934425347769,93,24,38.0183588317107,9.68925634183228,25.4857301566384,0.696828980636028,174,17,61.9048678720445,39.6265660511926,64.0120355851489,0.459472750408577,0.694117647058824,-0.0769230769230769,0.379099954065101,0.13925433948644,36.7328821840285,0.467113188229686,"data/NAIP/RangerPeak2015/m_4311002_ne_12_h_20150912.tif",898.75,1216,"911","extreme","none",2412.38101196289,10.7893072767085,321.844480090355
1,109,7,29.3837597330367,16.8738460096304,57.4257554613028,0.608040879574918,116,21,44.9624582869855,21.4084325077561,47.6140169452275,0.582802126956177,115,22,39.5269744160178,11.9804939224694,30.3096659925848,0.694830372906786,182,20,72.5497775305895,42.5664500228099,58.6720614062013,0.389319414575163,0.727272727272727,-0.0921985815602837,0.400652305129201,0.138962786718229,34.6841350815182,0.47270586489244,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899,198,"809","moderate","none",2399.50479476258,9.53231873504552,125.882703286732
3,161,11,52.633129516398,34.4928615942831,65.5345063293961,0.53347655597225,153,23,65.2340188993885,33.4228723301503,51.2353414584175,0.531585466300584,141,23,51.476097832129,22.389030364938,43.4940318086111,0.623868385350371,201,28,104.667871039466,52.8752922121469,50.5172138183737,0.442360782310791,0.738636363636364,-0.0535714285714286,0.34659878913338,0.154149383130655,44.4748764172209,0.52378519135298,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.5,564,"902","moderate","none",2606.59252717094,3.60731488626059,62.3123488748336
9,166,13,51.1946607341491,29.3235926199499,57.2786149950785,0.484411721490302,159,24,64.1262513904338,27.7819378885363,43.3238140171105,0.469443613789166,139,29,57.7983870967742,19.9662081053052,34.5445766018955,0.582292372336122,186,22,104.192992213571,42.2039490318316,40.5055542942117,0.356059126092992,0.684782608695652,-0.0209205020920502,0.356116698272595,0.150173526579732,42.1697514629822,0.495581420342748,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899,929,"821","moderate","none",2223.49304241973,7.48209520694996,155.033826692966
10,157,10,34.5011123470523,19.5962656851775,56.7989387937857,0.572115237651679,154,21,49.5820355951057,23.1674607519055,46.7255135329547,0.532070702549154,120,25,42.8189655172414,12.2846076280962,28.6896413299609,0.660302991707615,182,19,79.8951612903226,43.6076816158894,54.581129710006,0.354444269572745,0.714285714285714,-0.029585798816568,0.382092260226678,0.125877746964925,32.9443331017087,0.475015477236427,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899,241,"821","moderate","none",2351.98667013687,8.3451396299017,70.4897539468612
11,142,8,37.3847650820128,21.5688454947201,57.6942116592241,0.557744987635778,140,22,51.8482068390325,22.6871840609564,43.7569309414901,0.52548228376827,129,23,45.8571031415068,16.0242147740644,34.9438007992274,0.618009683157848,174,19,82.0094523213789,40.6462932683593,49.562937097878,0.38284181477569,0.716535433070866,-0.06,0.365818366602597,0.150224716731409,41.0653839298899,0.461861959083066,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,1113,"815","moderate","none",2458.49419892943,13.8502475406425,275.41146560115
13,155,12,49.7051958877466,29.4773643989037,59.3043923727307,0.504290087994897,151,22,61.962489580439,28.5973656262196,46.1527059675271,0.508883829704131,139,26,54.1814392886913,19.6048549884314,36.1837102258804,0.612409908628953,184,26,95.3328702417338,42.9272663992746,45.0288198503042,0.417203034141579,0.735537190082645,-0.0150753768844221,0.329345972051467,0.13040838626493,39.5961685678521,0.515992591655122,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.75,1096,"829","moderate","none",2341.5198097897,15.913326741871,223.412828383739
15,126,10,38.8413007226237,18.9355929751691,48.7511814045398,0.555050070009786,116,21,58.2759866592551,23.4658195829206,40.2667049124837,0.502001345916644,92,26,50.8526959421901,12.7876079076294,25.1463716341932,0.662226116231017,171,19,100.785158421345,43.0484624768171,42.7130969987144,0.384792376033969,0.74,-0.0256410256410256,0.436322508745721,0.115756100245553,26.5299401074477,0.529044919900912,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.5,1110,"821","moderate","none",2218.49224962845,8.04434736090952,252.466439358993
16,164,11,41.9924895688456,25.4475619202425,60.6002696708939,0.492360416586463,160,22,57.8912378303199,25.8064500506331,44.577471510062,0.468430314758837,150,26,49.1474269819193,16.5130246876484,33.5989607222436,0.633338319695161,182,22,96.4369958275383,42.5115666592107,44.0822179231254,0.325208806739302,0.714285714285714,-0.0206896551724138,0.400774359459706,0.137820903513875,34.3886529317082,0.487831274852526,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",898.75,1301,"815","moderate","none",2329.11948720654,16.1918902021795,128.717942689804
20,169,19,94.0370061213133,37.0184512488777,39.3658334901918,0.491071836999024,163,28,96.825264329438,30.7349091628161,31.7426545392572,0.540850609821709,151,33,83.2871452420701,24.4490283322883,29.3551042735687,0.616053800920629,191,30,132.256260434057,38.620373570188,29.2011685824462,0.533166403043381,0.67741935483871,-0.0560747663551402,0.187179414442181,0.130293445043853,69.6088538540119,0.621781291242039,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",898.5,282,"830","moderate","none",2218.28713713158,9.39878160890224,163.744330364269
21,150,12,45.1581873783709,29.0649659305565,64.3625610723198,0.56746494157968,148,22,55.7953850430915,26.6931196604238,47.8410887205248,0.56611846229617,133,28,54.8407005838199,20.2585191395939,36.9406643677541,0.647834126593053,177,19,72.1253822629969,40.8319981444607,56.6125223372425,0.457384490157125,0.673076923076923,-0.16,0.223408670196208,0.167612144602068,75.024905906679,0.50832271343744,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,444,"821","moderate","none",2243.24377777941,31.8799077076079,259.384240702855
22,174,13,46.1039755351682,34.069422651849,73.8969302676747,0.588266918765096,166,25,59.4859605226578,31.8482067090158,53.5390307716138,0.564045009678918,154,28,53.1267723102586,21.8837317982013,41.1915327180071,0.683547459198132,191,24,90.1795941061996,48.887193884126,54.2109269493431,0.445366966061274,0.727272727272727,-0.0731707317073171,0.335712158179134,0.158213513801401,47.1277283073493,0.532029369698149,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,669,"821","moderate","none",2279.86235900879,17.886179964711,135.904369171864
25,127,10,36.6333055323881,18.1183795012154,49.4587622872214,0.579570874324391,125,23,52.2388101195441,20.1374024724907,38.5487388139354,0.554001072219931,124,25,48.9877675840979,15.8575894408219,32.3705084409061,0.665165778191453,169,20,76.2593828190158,35.8188767875852,46.9697963234152,0.438468397733662,0.7,-0.103825136612022,0.339654257724559,0.165251536603961,48.652867686991,0.486384317391514,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,722,"826","moderate","none",2324.79669325033,17.769102975432,60.0774651957438
30,139,15,75.5244580322401,34.0043716125812,45.0243172854882,0.54080276151343,135,27,83.8393551973319,29.4719684996787,35.1529045402494,0.564734144680163,126,31,75.4005002779322,24.045711490032,31.8906524511079,0.628650189911251,176,25,110.488882712618,37.7062562617352,34.1267422893662,0.50569826450881,0.703125,-0.0921985815602837,0.205013526663254,0.153043710312006,74.6505427241336,0.615630957352812,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.5,495,"821","moderate","none",2234.93560382404,24.2519419590873,227.401317294659
34,159,13,47.0336297943302,26.9365698714602,57.2708719043142,0.548275666145797,153,23,63.9672040022235,28.8145843226873,45.0458711962551,0.512649126702518,124,24,49.9891606448027,16.334430389293,32.6759445019634,0.686641595864865,197,34,113.816842690384,47.192547990742,41.4635891096716,0.401188275453292,0.682119205298013,0.025,0.42427659500559,0.122653339086414,28.9088157419567,0.570438778467935,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.5,15,"917","moderate","none",2380.5398574293,17.9917656015679,135.677783680449
46,116,10,33.3058103975535,15.8643408467325,47.6323520051558,0.56088305445085,133,21,49.1554072838477,18.5773053932826,37.7930047166694,0.515693478653933,105,24,43.12454823464,13.1014290162048,30.3804435119415,0.628240773909715,177,20,82.8871281623575,38.9548745453466,46.9974957619989,0.35223089431071,0.719298245614035,-0.100591715976331,0.40882129064091,0.151044599321148,36.946363308123,0.476993600549933,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,1206,"815","moderate","none",2523.33832750822,6.41788252820397,305.711147199198
49,173,11,51.7617458993606,32.5326430412113,62.8507452288489,0.488473982564972,163,22,66.6944676118988,32.1599399998951,48.2198016588673,0.484286447657999,143,23,50.4664998609953,19.5510314060794,38.7406130005662,0.622051606875885,199,28,109.193772588268,47.8468657709224,43.8183099977105,0.356786999845618,0.743119266055046,-0.00289855072463768,0.379421163204459,0.146888800884183,38.7139187607807,0.480551106954672,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,8,"917","moderate","none",2531.87391540527,11.3722452636984,129.489920629316
69,174,23,124.227538247566,32.4053515580851,26.0854815407404,0.538330240640231,170,29,118.655076495132,26.2339242178964,22.109398934122,0.572984238157105,162,29,97.5337969401947,23.075151494451,23.6586211327343,0.566397533754469,199,30,149.76050069541,24.2752188948427,16.2093601330933,0.663504235718834,0.628571428571429,-0.0758620689655172,0.10771466527712,0.122581047443521,113.801632422246,0.725163925328649,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",898.75,539,"822","extreme","none",2530.34484022765,19.56262365296,178.949515447024
72,97,10,28.5273839310537,16.6333435634169,58.3065857129317,0.651913752368635,120,21,42.1670836808451,20.2690508493254,48.0684199143059,0.644335740407633,84,23,37.7536836252433,10.4916907067173,27.7898464448175,0.713726648470649,180,17,63.3185988323603,41.020684728156,64.7845743345659,0.473372151537092,0.674418604651163,0,0.347552403293213,0.128214598298885,36.8907241279286,0.491558085590214,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,1106,"911","extreme","none",2408.05957204746,25.2267591573607,207.603078528023
76,139,10,50.4938820912125,34.6591303586808,68.6402568455171,0.636658993077726,132,22,58.773915461624,30.5649230048914,52.0042314091674,0.659725059218939,106,25,51.6187430478309,19.2975983193581,37.3848667749941,0.748552086519438,183,20,83.34510567297,50.1213901238216,60.1371726859262,0.555365862938587,0.695906432748538,-0.0561797752808989,0.253272819227112,0.128220865259268,50.6255924542346,0.593190579677381,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899,421,"911","extreme","none",2297.85723162413,14.7772190924474,247.081449356826
85,110,10,28.1150959132611,14.0061399047389,49.8171514262296,0.658435088164931,122,21,42.4456491520712,17.4392208836971,41.086003470502,0.631288189307263,118,26,43.1353906032805,11.7934469367385,27.3405358611534,0.719606995642787,167,14,57.5093133166528,33.8405315179296,58.8435673568207,0.460508281211881,0.688888888888889,-0.103448275862069,0.312038339932338,0.141180317316278,45.244541855623,0.490952415992591,"data/NAIP/SurveyPeak2015/m_4411058_se_12_h_20150924.tif",899.25,1253,"911","extreme","none",2279.52013770479,23.0648284274262,19.074604608787
